soldierId,bestSoldierPerc
49291,0.18744034
49292,0.22594234
49293,0.4106037
49294,0.2671832
49295,0.9171581
49296,0.9236959
49297,0.77837014
49298,0.23082244
49299,0.7391574
49300,0.17565477
49301,0.37667814
49302,0.3471962
49303,0.3902815
49304,0.9942018
49305,0.14084393
49306,0.96855044
49307,0.8357979
49308,0.120547175
49309,0.6129187
49310,0.23715797
49311,0.20261839
49312,0.14973924
49313,0.44215968
49314,0.13714805
49315,0.021767974
49316,0.76711226
49317,0.67963374
49318,0.8750811
49319,0.7872065
49320,0.034590065
49321,0.9162452
49322,0.92353797
49323,0.075211436
49324,0.9309094
49325,0.6470542
49326,0.26886532
49327,0.84949136
49328,0.90361774
49329,0.07686344
49330,0.17862779
49331,0.6612952
49332,0.85245687
49333,0.39459556
49334,0.6645943
49335,0.9165923
49336,0.35239726
49337,0.88018847
49338,0.9419929
49339,0.9617564
49340,0.3926553
49341,0.9800315
49342,0.8650241
49343,0.7360209
49344,0.64255106
49345,0.3203625
49346,0.6233183
49347,0.58675945
49348,0.122413725
49349,0.018678427
49350,0.75907874
49351,0.79477715
49352,0.37851638
49353,0.33709905
49354,0.043493003
49355,0.5981417
49356,0.08945599
49357,0.8293251
49358,0.8769753
49359,0.40109518
49360,0.90748405
49361,0.524187
49362,0.5177347
49363,0.7122582
49364,0.25384307
49365,0.20107895
49366,0.907827
49367,0.9746753
49368,0.20336148
49369,0.922766
49370,0.55304956
49371,0.7468032
49372,0.06298444
49373,0.09327039
49374,0.06347573
49375,0.68108577
49376,0.22019023
49377,0.99073887
49378,0.96389294
49379,0.26946518
49380,0.45078188
49381,0.18101916
49382,0.47867066
49383,0.6484871
49384,0.66781354
49385,0.29462743
49386,0.333065
49387,0.870278
49388,0.21204466
49389,0.0409739
49390,0.7381306
49391,0.19987008
49392,0.18318462
49393,0.05266592
49394,0.4271436
49395,0.1598587
49396,0.89403737
49397,0.8106102
49398,0.3570271
49399,0.2459702
49400,0.70245403
49401,0.055572003
49402,0.13807634
49403,0.23857424
49404,0.9658122
49405,0.10521135
49406,0.37088025
49407,-0.00029700994
49408,0.033804715
49409,0.20227063
49410,0.37647754
49411,0.21354276
49412,0.8596082
49413,0.7482326
49414,0.7486888
49415,0.9405496
49416,0.72488874
49417,0.9327233
49418,0.91609967
49419,0.3261121
49420,0.24844147
49421,0.7006713
49422,0.04606712
49423,0.21581173
49424,0.20046908
49425,0.5661635
49426,0.9601103
49427,0.61165076
49428,1.0244935
49429,0.3442601
49430,0.18181002
49431,0.10656631
49432,0.6312762
49433,0.27986747
49434,0.5125874
49435,0.45866734
49436,0.29075393
49437,0.94131386
49438,0.031970948
49439,0.73422515
49440,0.83327395
49441,0.17120877
49442,0.45444262
49443,0.4850925
49444,0.8100841
49445,0.06319645
49446,0.39770636
49447,0.95559716
49448,0.9288037
49449,0.2746908
49450,0.7391586
49451,0.7916682
49452,0.52371573
49453,0.8244879
49454,0.77919227
49455,0.4562857
49456,0.93646634
49457,0.8011617
49458,0.72791755
49459,0.240026
49460,0.02741909
49461,0.2765869
49462,0.6464163
49463,0.008598775
49464,0.89653623
49465,0.2958293
49466,0.42281795
49467,0.7994598
49468,0.4486779
49469,0.24314588
49470,0.07567373
49471,0.25367683
49472,0.85055125
49473,0.67419964
49474,0.3960201
49475,0.07772347
49476,0.75620353
49477,0.88882357
49478,0.36098832
49479,0.6267114
49480,0.56541324
49481,0.54772705
49482,0.79747266
49483,0.90236366
49484,0.5105342
49485,0.15779635
49486,0.7095998
49487,0.94927454
49488,0.9537895
49489,0.8874905
49490,0.11331785
49491,0.95001644
49492,0.7762711
49493,0.13698703
49494,0.91667485
49495,0.33134586
49496,0.78399014
49497,0.17997828
49498,0.16661751
49499,0.01817739
49500,0.23678172
49501,0.88879704
49502,0.22898713
49503,0.3717365
49504,0.08864474
49505,0.26848823
49506,0.486078
49507,0.7641611
49508,0.5774682
49509,0.07643476
49510,0.13945177
49511,0.028891474
49512,0.91974664
49513,0.8393017
49514,0.41813958
49515,0.84134007
49516,0.828892
49517,0.39393857
49518,0.33013767
49519,0.28738922
49520,0.16221511
49521,0.8822129
49522,0.8223745
49523,0.22960931
49524,0.1565465
49525,0.7759625
49526,0.53550756
49527,0.5809338
49528,0.48279935
49529,1.0084922
49530,0.7593132
49531,0.01424095
49532,0.32941097
49533,0.7796236
49534,0.12100068
49535,0.35419938
49536,0.6605461
49537,0.653812
49538,0.1362414
49539,0.7446151
49540,0.6037713
49541,0.8094487
49542,0.4090344
49543,0.35575092
49544,0.88958263
49545,0.14592743
49546,0.39414614
49547,0.12236723
49548,0.6277963
49549,0.40214968
49550,0.9037136
49551,0.6504226
49552,0.8149631
49553,0.29874343
49554,0.87047905
49555,0.36632332
49556,0.6352174
49557,0.06462106
49558,0.9218834
49559,0.50738955
49560,0.3612248
49561,0.7536934
49562,0.110174686
49563,0.4251095
49564,0.13583982
49565,0.06415385
49566,0.57714975
49567,0.81533456
49568,0.30019754
49569,0.18739447
49570,0.335276
49571,0.6022279
49572,0.22825518
49573,0.73115754
49574,0.15094486
49575,0.8254453
49576,0.08794752
49577,0.30541363
49578,0.94056225
49579,0.4011444
49580,0.9659859
49581,0.37808365
49582,0.895535
49583,0.33819127
49584,0.07749426
49585,0.128542
49586,0.72934425
49587,0.5910845
49588,0.6454168
49589,0.261334
49590,0.05782622
49591,0.92467403
49592,0.8683056
49593,0.14292237
49594,0.20561686
49595,0.016288161
49596,0.9323744
49597,0.31885928
49598,0.9560037
49599,0.6442413
49600,0.63655615
49601,0.14356026
49602,0.6499645
49603,0.98936045
49604,0.7961086
49605,0.64752454
49606,0.48690844
49607,1.0031769
49608,0.20924178
49609,0.87779665
49610,0.20189226
49611,0.33587834
49612,0.430495
49613,0.063919425
49614,0.6037241
49615,0.3592704
49616,0.22600576
49617,0.31212604
49618,0.0367437
49619,0.22930548
49620,0.10520029
49621,0.78070533
49622,0.9174317
49623,0.42317098
49624,0.6411015
49625,0.16411883
49626,0.9487003
49627,0.013754666
49628,0.9216336
49629,0.24335906
49630,0.93894625
49631,0.89849246
49632,0.42263195
49633,0.9527117
49634,0.36731905
49635,0.07225454
49636,0.55879396
49637,0.8491461
49638,0.30306464
49639,0.14031166
49640,0.119796365
49641,0.20801902
49642,0.21702701
49643,0.9283222
49644,0.84267163
49645,0.44121033
49646,0.37307903
49647,0.92427826
49648,0.39109007
49649,0.8823544
49650,0.37464297
49651,0.8649713
49652,0.5381767
49653,0.23452649
49654,0.34836626
49655,0.145244
49656,0.1181519
49657,0.35378182
49658,0.4236837
49659,0.17007095
49660,0.5613409
49661,0.6424763
49662,0.480453
49663,0.42286408
49664,0.90506124
49665,0.053929985
49666,0.25591236
49667,0.6422579
49668,0.72979
49669,0.92198336
49670,0.712321
49671,0.7306001
49672,0.10084444
49673,0.7660377
49674,0.90727895
49675,0.26033387
49676,0.8854657
49677,0.7002707
49678,0.3578443
49679,0.11540452
49680,0.05625695
49681,0.6396292
49682,0.9500031
49683,0.901715
49684,0.9012595
49685,0.5836914
49686,0.51530695
49687,0.34938794
49688,0.647188
49689,0.16110867
49690,0.53435016
49691,0.7823192
49692,0.8463223
49693,0.33047932
49694,0.87657267
49695,0.21893248
49696,0.90861064
49697,0.67934406
49698,0.15452719
49699,0.6886409
49700,0.35496554
49701,0.9249518
49702,0.7323183
49703,0.24568388
49704,0.6054728
49705,0.7209663
49706,0.24489763
49707,0.14333713
49708,0.02813512
49709,0.17954448
49710,0.57840264
49711,0.041705042
49712,0.33285752
49713,0.87319076
49714,0.2909866
49715,0.162584
49716,0.14738503
49717,0.019914925
49718,0.13590539
49719,0.5560824
49720,0.7661041
49721,0.6704541
49722,0.004757464
49723,0.49961653
49724,0.23158887
49725,0.2897453
49726,0.5489876
49727,0.5667078
49728,0.24024034
49729,0.29359493
49730,0.7044275
49731,0.39187625
49732,-0.00018519163
49733,0.97780526
49734,0.4939325
49735,0.18697992
49736,0.80486494
49737,0.7174417
49738,0.02019614
49739,0.046797723
49740,0.116265714
49741,0.914134
49742,0.11192438
49743,0.79658425
49744,0.27769932
49745,0.80157584
49746,0.470129
49747,0.5901024
49748,0.9092986
49749,0.27306888
49750,0.8252033
49751,0.69136727
49752,0.6663227
49753,0.19846368
49754,0.48668593
49755,0.7479762
49756,0.65999323
49757,0.5674394
49758,0.42694563
49759,0.86013293
49760,0.96524847
49761,0.04273194
49762,0.55042845
49763,0.21043414
49764,0.2861488
49765,0.0961442
49766,0.6780581
49767,0.7437315
49768,0.5389234
49769,0.21461678
49770,0.615479
49771,0.22245204
49772,0.57101536
49773,0.31782115
49774,0.73700696
49775,0.8557768
49776,0.94142663
49777,0.44588867
49778,0.005478084
49779,0.68820894
49780,0.9724407
49781,0.8342793
49782,0.9932856
49783,0.3574782
49784,0.79702747
49785,0.049068302
49786,0.8088425
49787,0.71243984
49788,0.047840536
49789,0.66729516
49790,0.81808496
49791,0.035502315
49792,0.76870507
49793,0.09713945
49794,0.13035905
49795,0.8909191
49796,0.6198914
49797,0.0052211285
49798,0.20005381
49799,0.81464016
49800,0.03183964
49801,0.15694556
49802,0.3057112
49803,0.096945435
49804,0.63557965
49805,0.2269955
49806,0.25767627
49807,0.7995583
49808,0.9421058
49809,0.4655376
49810,0.06966236
49811,0.991482
49812,0.7227578
49813,0.912342
49814,0.3377037
49815,0.1112189
49816,0.9650566
49817,0.69300497
49818,0.3939923
49819,0.6041758
49820,0.22002292
49821,0.103042334
49822,0.01918292
49823,0.88950586
49824,0.23108742
49825,0.55878365
49826,0.2052716
49827,0.49703056
49828,0.007838517
49829,0.6517359
49830,0.35338587
49831,0.3254459
49832,0.8231053
49833,0.7899959
49834,0.22343168
49835,0.15295938
49836,0.29966712
49837,0.23235375
49838,0.9576416
49839,0.34302497
49840,0.011901468
49841,0.86306345
49842,0.86232877
49843,0.9455482
49844,0.5910755
49845,0.65039194
49846,0.9809085
49847,0.7295493
49848,0.8911105
49849,0.86477125
49850,0.59223676
49851,0.12711817
49852,0.5641965
49853,0.023808002
49854,0.61757207
49855,0.7190348
49856,0.6894698
49857,0.16484347
49858,0.16711152
49859,0.70910215
49860,0.47914496
49861,0.7881408
49862,0.69203484
49863,0.24181473
49864,0.6597843
49865,0.9406201
49866,0.31713605
49867,0.02105254
49868,0.39728028
49869,-0.0016141534
49870,0.22219911
49871,0.81527233
49872,0.74020505
49873,0.19200146
49874,0.6702044
49875,0.70846826
49876,0.8807962
49877,0.6857647
49878,0.85921335
49879,0.4464556
49880,0.47190413
49881,0.67103815
49882,0.25802225
49883,0.97156143
49884,0.04353285
49885,0.4361779
49886,0.79734486
49887,0.2210052
49888,0.3915153
49889,0.2736803
49890,0.74293023
49891,0.9417188
49892,0.9285524
49893,0.7991322
49894,0.018618047
49895,0.39227548
49896,0.7080505
49897,0.38545874
49898,0.44631577
49899,0.36016136
49900,0.4395675
49901,0.88948613
49902,0.8577969
49903,0.10829717
49904,0.2630812
49905,0.39049453
49906,0.36799586
49907,0.17505383
49908,0.67230093
49909,0.7645818
49910,0.17382753
49911,0.5426898
49912,0.49413434
49913,0.20321563
49914,0.93450344
49915,0.8868095
49916,0.33832902
49917,0.8982427
49918,-0.011318743
49919,0.43974897
49920,0.25320208
49921,0.38699484
49922,0.5202883
49923,0.96695757
49924,0.75655967
49925,0.9494268
49926,0.6788248
49927,0.013572156
49928,0.9346233
49929,0.14160147
49930,0.4303959
49931,0.90662587
49932,0.9788358
49933,0.14082363
49934,0.2143346
49935,0.06701854
49936,0.9585695
49937,0.9049424
49938,0.20490223
49939,0.73763996
49940,0.08373371
49941,0.28606486
49942,0.018513203
49943,0.39058617
49944,0.8214352
49945,0.655637
49946,0.97938395
49947,0.1172182
49948,0.9670098
49949,0.25396034
49950,0.88924956
49951,0.7656798
49952,0.9930207
49953,0.90389013
49954,0.17984325
49955,0.30455828
49956,1.0216097
49957,0.3666314
49958,0.08246827
49959,0.4520291
49960,0.6564418
49961,0.34238264
49962,0.74555135
49963,0.56130636
49964,0.8365149
49965,0.23286173
49966,0.99228364
49967,0.39104408
49968,0.09968606
49969,0.8486278
49970,0.78719634
49971,0.95755213
49972,0.118706405
49973,0.79617655
49974,0.47228023
49975,0.5000128
49976,0.40735543
49977,0.68259686
49978,0.28496748
49979,0.71235156
49980,0.93348324
49981,0.8404348
49982,0.92999727
49983,0.8714206
49984,0.3987714
49985,0.2853331
49986,0.40489104
49987,0.852051
49988,0.14259738
49989,0.7493223
49990,0.46292272
49991,0.689136
49992,0.6438197
49993,1.0065119
49994,0.8564788
49995,0.2627027
49996,0.7752609
49997,0.7884672
49998,0.36637965
49999,0.82665336
50000,0.13573107
50001,0.6562662
50002,0.4254672
50003,0.9302739
50004,0.67441183
50005,0.7311126
50006,0.651968
50007,0.27914357
50008,0.5164609
50009,0.74494076
50010,1.0310513
50011,0.0514566
50012,0.18518335
50013,0.93815434
50014,0.6792494
50015,0.9159979
50016,0.6478553
50017,0.827788
50018,0.79379857
50019,0.4004754
50020,0.8327782
50021,0.39128977
50022,0.7396951
50023,0.30031115
50024,0.30126697
50025,0.4596585
50026,0.033711612
50027,0.046035826
50028,0.40054947
50029,0.9967455
50030,0.92797875
50031,0.7725329
50032,0.2611001
50033,0.8216543
50034,0.03755817
50035,0.66981727
50036,0.8614782
50037,0.12543646
50038,0.8098642
50039,0.20624208
50040,0.84365195
50041,0.650683
50042,0.8640983
50043,0.37008002
50044,0.66799617
50045,0.77319705
50046,0.30512148
50047,0.33629972
50048,0.08132464
50049,0.08046451
50050,0.23667347
50051,0.29444212
50052,0.5459863
50053,0.83922505
50054,0.32077357
50055,0.6986335
50056,0.067750365
50057,0.41074073
50058,0.043961614
50059,0.86747193
50060,0.35063192
50061,0.46805122
50062,0.44885895
50063,0.12333408
50064,0.73134
50065,0.8530121
50066,0.9600264
50067,0.3828216
50068,0.3530894
50069,0.17401356
50070,0.90454125
50071,0.66086227
50072,0.39227483
50073,0.14313525
50074,0.106530726
50075,0.67764276
50076,0.38639015
50077,0.2957155
50078,0.3902338
50079,0.32311308
50080,0.29246604
50081,0.17372555
50082,0.07409766
50083,0.32035112
50084,0.44185615
50085,0.34837213
50086,0.45726275
50087,0.52116174
50088,0.78743327
50089,0.68219656
50090,0.60569125
50091,0.1523562
50092,0.9543972
50093,0.30023158
50094,0.15011773
50095,0.43099505
50096,0.17337412
50097,0.8887793
50098,0.11879921
50099,0.091450065
50100,0.0061223507
50101,0.55429006
50102,0.4399017
50103,0.5628441
50104,0.831728
50105,0.45556206
50106,0.22370318
50107,0.43944037
50108,0.5481971
50109,0.640134
50110,0.7824242
50111,0.39357096
50112,0.4009027
50113,0.87635326
50114,0.9279661
50115,0.9185009
50116,0.54366434
50117,0.696377
50118,0.9490373
50119,0.76716876
50120,0.835022
50121,0.063975036
50122,0.7564229
50123,0.27226043
50124,0.3466542
50125,0.83434784
50126,0.291273
50127,0.052017897
50128,0.5071435
50129,0.3906047
50130,0.35381722
50131,0.13081527
50132,0.27386445
50133,0.99144757
50134,0.00998348
50135,0.94235075
50136,0.9455304
50137,0.8965784
50138,0.89976203
50139,0.07633218
50140,0.08367011
50141,0.10246655
50142,0.37627763
50143,0.8933774
50144,0.67689115
50145,0.51993245
50146,0.9549202
50147,0.5974367
50148,0.26051834
50149,0.6326779
50150,0.794423
50151,0.8387277
50152,0.08727661
50153,0.13176224
50154,0.8252524
50155,0.67983234
50156,0.16202039
50157,0.8889105
50158,0.053637207
50159,0.43030325
50160,0.3331285
50161,0.80935365
50162,0.014123827
50163,0.28215414
50164,0.025352806
50165,0.93672174
50166,0.019949913
50167,0.35991096
50168,0.024504572
50169,0.6761281
50170,0.03974378
50171,0.92743015
50172,0.010077685
50173,0.1737721
50174,0.92737484
50175,0.0804618
50176,0.9460594
50177,0.7634897
50178,0.30090106
50179,0.10286713
50180,0.925359
50181,-0.008117169
50182,0.3453363
50183,0.21361521
50184,0.27119455
50185,0.9250125
50186,0.16085836
50187,0.19118407
50188,0.40591314
50189,0.49092424
50190,0.40531898
50191,0.4407258
50192,0.39541736
50193,0.32267955
50194,0.69588184
50195,0.4287493
50196,0.07495296
50197,0.66419905
50198,0.6053899
50199,0.036789894
50200,0.37909845
50201,0.27591127
50202,0.58156455
50203,0.14384097
50204,0.5714365
50205,0.89598966
50206,0.9330462
50207,0.03594157
50208,0.7550174
50209,0.33388326
50210,0.3800484
50211,0.3751765
50212,0.95452714
50213,0.8742628
50214,0.49945107
50215,0.3970677
50216,0.07717791
50217,0.62114424
50218,0.042313397
50219,0.25025976
50220,0.47326294
50221,0.71255666
50222,0.6299492
50223,0.90862334
50224,0.23829204
50225,0.9803438
50226,0.67007464
50227,0.11998287
50228,0.22039741
50229,0.6241478
50230,0.32148534
50231,0.065998286
50232,0.7128423
50233,0.12090507
50234,0.015076488
50235,0.90221435
50236,0.20375949
50237,0.020441383
50238,0.11965284
50239,0.22660634
50240,0.5336371
50241,0.25443083
50242,0.8380722
50243,0.22943744
50244,0.010390133
50245,0.2811244
50246,0.027543634
50247,0.09221947
50248,0.91935694
50249,0.30054826
50250,0.9392732
50251,0.8987628
50252,0.8847521
50253,0.64186263
50254,0.35423446
50255,0.026930988
50256,0.93527734
50257,0.4722267
50258,0.0154233575
50259,0.09527549
50260,0.65417665
50261,0.9576762
50262,0.50389403
50263,0.9310752
50264,0.95009935
50265,0.19757086
50266,0.067463696
50267,0.7696901
50268,0.8037019
50269,0.19511163
50270,0.24479485
50271,0.9344206
50272,0.31571156
50273,0.33352917
50274,0.38594824
50275,0.26106036
50276,1.0453119
50277,1.026417
50278,0.46730375
50279,0.7156491
50280,0.0108193755
50281,0.3140042
50282,0.29545563
50283,0.5088377
50284,0.8952384
50285,0.86148477
50286,0.80013084
50287,0.89696527
50288,0.26742595
50289,0.40033942
50290,0.38237298
50291,0.63257337
50292,0.38425013
50293,0.8366591
50294,0.7275449
50295,0.8583703
50296,0.87283766
50297,0.17271477
50298,0.85301113
50299,0.27611378
50300,0.92774856
50301,0.3301298
50302,0.3087663
50303,0.640399
50304,0.5297745
50305,0.72098774
50306,0.5727892
50307,0.49207684
50308,0.6613275
50309,0.36416754
50310,0.89742094
50311,0.023584843
50312,0.26596045
50313,0.57165706
50314,0.15166432
50315,0.19142923
50316,0.8677751
50317,0.9147501
50318,0.31092605
50319,0.35483962
50320,0.90419936
50321,1.0014641
50322,0.26449835
50323,0.82599115
50324,0.34642923
50325,0.22870287
50326,0.49799803
50327,0.020426482
50328,0.39054903
50329,0.2964775
50330,0.15687051
50331,0.33656082
50332,0.39360857
50333,0.44030434
50334,0.1323922
50335,0.53336537
50336,0.64776444
50337,0.91519976
50338,0.3585676
50339,0.86100984
50340,0.8802496
50341,0.06208667
50342,0.34609243
50343,0.12004849
50344,0.6239324
50345,0.11187747
50346,0.75682884
50347,0.17787173
50348,0.61910236
50349,0.11183515
50350,0.06324765
50351,0.9323425
50352,0.6984923
50353,0.80734354
50354,0.91828084
50355,0.6646149
50356,0.1512225
50357,0.8177537
50358,0.11775532
50359,0.29346153
50360,0.5377474
50361,0.09449929
50362,0.45359275
50363,0.93997717
50364,0.3017876
50365,0.7668477
50366,0.018451542
50367,0.7221054
50368,0.082362235
50369,0.09072822
50370,0.08685151
50371,0.1246849
50372,0.51236385
50373,0.81059575
50374,0.30069572
50375,0.43667972
50376,0.12689802
50377,0.80321306
50378,0.56650287
50379,0.22668105
50380,0.74633086
50381,0.78624517
50382,0.8717141
50383,0.8388965
50384,0.7887349
50385,0.54676116
50386,0.75032806
50387,0.82640594
50388,0.58056796
50389,1.0017047
50390,0.053224027
50391,0.115612894
50392,0.99165404
50393,0.8844901
50394,0.39499152
50395,0.30660385
50396,0.44123343
50397,0.52450204
50398,0.5556777
50399,0.5571745
50400,0.24270923
50401,0.4220782
50402,0.5874619
50403,0.7587639
50404,0.06750649
50405,0.91307396
50406,0.40581724
50407,0.9648125
50408,0.049449623
50409,0.4617328
50410,0.5240704
50411,1.0208154
50412,0.04553184
50413,0.6871266
50414,0.5814811
50415,0.36382452
50416,0.3602364
50417,0.9023495
50418,0.1784471
50419,0.26430485
50420,0.1345075
50421,0.881284
50422,0.86963713
50423,0.13290608
50424,0.7432891
50425,0.68194485
50426,0.96524143
50427,0.012334287
50428,0.7320231
50429,0.22838384
50430,0.908707
50431,0.8933166
50432,0.9783846
50433,0.051368743
50434,0.24772681
50435,0.14958876
50436,0.72496235
50437,0.81248444
50438,1.0205618
50439,0.485157
50440,0.010981023
50441,0.1763278
50442,0.8619305
50443,0.98698115
50444,0.287691
50445,0.9230852
50446,0.81299675
50447,0.8543252
50448,0.8388383
50449,0.931777
50450,0.7089113
50451,0.9422303
50452,0.23242119
50453,0.01604557
50454,0.66231686
50455,0.855106
50456,0.6014494
50457,0.08884364
50458,0.40627286
50459,0.6067482
50460,0.12882188
50461,0.36778682
50462,0.7186251
50463,0.72867566
50464,0.24420854
50465,0.47177324
50466,0.10074422
50467,0.33945033
50468,0.866833
50469,0.9462998
50470,0.6756982
50471,0.2942743
50472,0.029607803
50473,0.39321306
50474,0.18626782
50475,0.63149893
50476,0.90777755
50477,0.42866772
50478,0.84682745
50479,0.25715768
50480,0.03781435
50481,0.08181888
50482,0.8665633
50483,0.16161332
50484,0.83260506
50485,0.62915796
50486,0.49789616
50487,0.49741897
50488,0.65763104
50489,0.30300832
50490,0.50825065
50491,0.8415284
50492,0.012858778
50493,0.8159427
50494,0.91024023
50495,0.7905618
50496,0.640299
50497,0.2197747
50498,0.57662964
50499,0.29956135
50500,0.9217223
50501,0.4752446
50502,0.1352461
50503,0.98057747
50504,0.45886606
50505,0.38147184
50506,0.56825536
50507,0.27304053
50508,0.6403313
50509,0.14870593
50510,0.05041018
50511,0.19380131
50512,0.72557735
50513,0.58488023
50514,0.30452302
50515,0.79931605
50516,0.044445783
50517,0.6373655
50518,0.12806064
50519,0.49087775
50520,0.9519073
50521,0.12289831
50522,0.94748485
50523,0.6805217
50524,0.46811423
50525,0.32129532
50526,0.04973024
50527,0.026941538
50528,0.73838264
50529,0.9417175
50530,0.8711542
50531,0.63390625
50532,0.7641131
50533,0.27793053
50534,0.13893872
50535,0.9554594
50536,0.285171
50537,0.40487275
50538,0.696699
50539,0.12365717
50540,0.9293003
50541,0.8679663
50542,0.27635056
50543,0.07328251
50544,0.08620545
50545,0.92128885
50546,0.9059268
50547,0.95253825
50548,0.62658316
50549,0.16685563
50550,0.6467005
50551,0.97042453
50552,0.28101677
50553,0.557937
50554,0.2099283
50555,0.39196965
50556,0.4256965
50557,0.08749303
50558,0.2658751
50559,0.12580922
50560,0.33102864
50561,0.8150399
50562,0.2556192
50563,0.9102937
50564,0.9657688
50565,0.6762521
50566,0.21354842
50567,0.94006073
50568,0.27350736
50569,0.8109648
50570,0.028315008
50571,0.72301793
50572,0.68907887
50573,0.86303747
50574,0.36830512
50575,0.35349977
50576,0.7807477
50577,0.9053556
50578,0.7898363
50579,0.04804811
50580,0.9087423
50581,0.8223183
50582,0.53046775
50583,0.3252793
50584,0.9250889
50585,0.90347123
50586,0.31410843
50587,0.10835141
50588,0.66732824
50589,0.05644399
50590,0.5006831
50591,0.040460795
50592,0.29041946
50593,0.36127463
50594,0.94843924
50595,0.12739027
50596,0.73790276
50597,0.20039687
50598,0.51215196
50599,0.7977849
50600,0.6257846
50601,0.4829947
50602,0.8794872
50603,0.2617962
50604,0.7249671
50605,0.16136247
50606,0.9534073
50607,0.7934638
50608,0.57775325
50609,0.7583306
50610,0.7849312
50611,0.85129327
50612,0.89761746
50613,0.10280448
50614,0.6144088
50615,0.6361151
50616,0.22385177
50617,0.887074
50618,0.31273645
50619,0.9243814
50620,0.22165641
50621,0.7230756
50622,0.21805665
50623,0.4728242
50624,0.9164543
50625,0.07308978
50626,0.9223546
50627,0.54812783
50628,0.8800577
50629,0.7520161
50630,0.46172407
50631,0.9429473
50632,0.34887642
50633,0.17055967
50634,0.063346535
50635,0.8439137
50636,0.85058933
50637,0.011083633
50638,0.3822835
50639,0.9560656
50640,-0.0036857426
50641,0.6874977
50642,0.38391647
50643,0.6779306
50644,0.5145428
50645,0.7285839
50646,0.4711652
50647,0.7638624
50648,0.28665882
50649,0.2297621
50650,0.6167568
50651,0.68338805
50652,0.95191646
50653,0.26962048
50654,0.7204803
50655,0.253567
50656,0.019798905
50657,0.41264057
50658,0.76978004
50659,0.9352449
50660,0.16674516
50661,0.13759464
50662,0.44138092
50663,0.69618267
50664,0.32154894
50665,0.8740063
50666,0.86637986
50667,0.79290193
50668,0.47479123
50669,0.8647758
50670,0.026225746
50671,0.24689299
50672,0.6677074
50673,0.8586234
50674,0.8378625
50675,0.5375418
50676,0.48536018
50677,0.16951126
50678,0.64560056
50679,0.30048242
50680,0.023828447
50681,0.10738379
50682,0.8332701
50683,0.096407294
50684,0.9369391
50685,0.14345324
50686,0.5418228
50687,0.96518016
50688,0.4481063
50689,0.752092
50690,0.012089014
50691,0.53979737
50692,0.9338976
50693,0.80185163
50694,0.093067765
50695,0.104670346
50696,0.9215807
50697,0.16597891
50698,0.93976384
50699,0.20765653
50700,0.30606857
50701,0.45655707
50702,0.2874635
50703,0.35208464
50704,0.0162372
50705,0.17521694
50706,0.05237937
50707,0.896286
50708,0.8130032
50709,0.6848464
50710,0.39389166
50711,0.5988481
50712,0.41568547
50713,0.61222494
50714,0.34421736
50715,0.6922724
50716,0.3471009
50717,0.76498437
50718,0.4526712
50719,0.46665365
50720,0.6304545
50721,0.76083803
50722,0.8744264
50723,0.64647186
50724,0.62424755
50725,0.32369334
50726,0.89667845
50727,0.19490042
50728,0.062154084
50729,0.46709904
50730,0.586516
50731,0.44548362
50732,0.43342644
50733,0.233067
50734,0.8745396
50735,0.24953555
50736,0.7041187
50737,0.51641816
50738,0.40640002
50739,0.71884537
50740,0.31104827
50741,0.38232344
50742,0.048716336
50743,0.36317948
50744,0.87126696
50745,0.42183077
50746,0.37391913
50747,0.36871207
50748,0.6328813
50749,0.1122964
50750,0.93824315
50751,0.27081746
50752,0.1545242
50753,0.68052036
50754,0.08504313
50755,0.8704856
50756,0.19874898
50757,0.4757225
50758,0.240713
50759,0.94804287
50760,0.058561504
50761,0.91129184
50762,0.8931478
50763,0.18881682
50764,0.89821196
50765,0.93226916
50766,0.64801574
50767,0.11821431
50768,0.5107635
50769,0.9339608
50770,0.23704484
50771,0.73635113
50772,0.96802706
50773,0.11524603
50774,0.9831984
50775,0.13744551
50776,0.39328942
50777,0.71507907
50778,0.950491
50779,0.20461437
50780,0.36807054
50781,0.26341885
50782,0.86688066
50783,0.00060147047
50784,0.0990482
50785,0.013954371
50786,0.06217864
50787,0.98398244
50788,0.23985347
50789,0.06869152
50790,0.16655174
50791,0.17591515
50792,0.27913636
50793,0.89130867
50794,0.68766445
50795,0.14892232
50796,0.69357336
50797,0.21226853
50798,0.9165628
50799,0.8288903
50800,0.19628218
50801,0.3959469
50802,0.5977434
50803,0.85604835
50804,0.64038885
50805,0.4194746
50806,0.014805913
50807,0.19095334
50808,0.26153123
50809,0.47917742
50810,0.55327153
50811,0.31596768
50812,0.93207973
50813,0.78371316
50814,0.5595014
50815,0.5974746
50816,0.111891896
50817,0.91475046
50818,0.7747995
50819,0.55375034
50820,0.42487845
50821,-0.009717584
50822,0.18374208
50823,0.93514097
50824,0.18450826
50825,0.35142738
50826,0.028142095
50827,0.8612587
50828,0.7084327
50829,0.26490477
50830,0.7523147
50831,0.96129304
50832,0.315475
50833,0.10173038
50834,0.336698
50835,0.89912546
50836,0.15633157
50837,0.13576242
50838,0.40982878
50839,1.0090687
50840,0.02032727
50841,0.08404398
50842,0.46154216
50843,0.5867448
50844,0.012178808
50845,0.671188
50846,0.9020555
50847,0.90080214
50848,0.25991195
50849,0.32552803
